Source,Destination,Length,Sequence,MessageType,Label
0,3,58,58356,8,0
0,3,78,29972,11,0
0,3,58,58357,0,0
0,3,58,58357,8,0
0,3,58,58358,0,0
0,3,58,58358,8,0
0,3,78,29973,11,0
0,3,58,58359,0,0
0,3,58,58359,8,0
0,3,58,58360,0,0
0,3,58,58360,8,0
0,3,78,29974,11,0
0,3,58,58361,0,0
0,3,58,58361,8,0
0,3,58,58362,0,0
0,3,58,58362,8,0
0,3,78,29975,11,0
0,3,58,58363,0,0
0,3,58,58363,8,0
0,3,58,58364,0,0
0,3,58,58364,8,0
0,3,78,29976,11,0
0,3,58,58365,0,0
0,3,58,58365,8,0
0,3,58,58366,0,0
0,3,58,58366,8,0
0,3,78,29977,11,0
0,3,58,58367,0,0
0,3,58,58367,8,0
0,3,58,58368,0,0
0,3,58,58368,8,0
0,3,78,29978,11,0
0,3,58,58369,0,0
0,3,58,58369,8,0
0,3,58,58370,0,0
0,3,58,58370,8,0
1,3,60,29755,1,0
0,3,68,29755,9,0
0,3,78,29979,11,0
0,3,58,58371,0,0
0,3,58,58371,8,0
0,3,78,29981,11,0
0,3,58,58375,0,0
0,3,58,58375,8,0
0,3,58,58376,0,0
0,3,58,58376,8,0
1,3,60,29756,1,0
0,3,68,29756,9,0
0,3,78,29982,11,0
0,3,58,58377,0,0
0,3,58,58377,8,0
0,3,58,58378,0,0
0,3,58,58378,8,0
0,3,78,29983,11,0
0,3,58,58379,0,0
0,3,58,58379,8,0
0,3,58,58380,0,0
0,3,58,58380,8,0
0,3,78,29984,11,0
0,3,58,58381,0,0
0,3,58,58381,8,0
0,3,58,58382,0,0
0,3,58,58382,8,0
0,3,78,29985,11,0
0,3,58,58383,0,0
0,3,58,58383,8,0
0,3,58,58384,0,0
0,3,58,58384,8,0
0,3,78,29986,11,0
0,3,58,58385,0,0
0,3,58,58385,8,0
0,3,58,58386,0,0
0,3,58,58386,8,0
0,3,78,29987,11,0
0,3,58,58387,0,0
0,3,58,58387,8,0
0,3,58,58388,0,0
0,3,58,58388,8,0
0,3,78,29988,11,0
0,3,58,58389,0,0
0,3,58,58389,8,0
0,3,58,58390,0,0
0,3,58,58390,8,0
0,3,78,29990,11,0
0,3,58,58393,0,0
0,3,58,58393,8,0
0,3,58,58394,0,0
0,3,58,58394,8,0
0,3,78,29991,11,0
0,3,58,58395,0,0
0,3,58,58395,8,0
0,3,58,58396,0,0
0,3,58,58396,8,0
0,3,78,29992,11,0
0,3,58,58397,0,0
0,3,58,58397,8,0
0,3,58,58398,0,0
0,3,58,58398,8,0
0,3,58,58400,0,0
0,3,58,58400,8,0
0,3,78,29994,11,0
0,3,58,58401,0,0
0,3,58,58401,8,0
0,3,58,58402,0,0
0,3,58,58402,8,0
0,3,78,29995,11,0
0,3,58,58403,0,0
0,3,58,58403,8,0
0,3,58,58404,0,0
0,3,58,58404,8,0
1,3,60,29757,1,0
0,3,68,29757,9,0
0,3,78,29996,11,0
0,3,58,58405,0,0
0,3,58,58405,8,0
0,3,58,58406,0,0
0,3,58,58406,8,0
0,3,78,29997,11,0
0,3,58,58407,0,0
0,3,58,58407,8,0
0,3,58,58408,0,0
0,3,58,58408,8,0
0,3,78,29998,11,0
0,3,58,58409,0,0
0,3,58,58409,8,0
0,3,58,58410,0,0
0,3,58,58410,8,0
0,3,78,29999,11,0
0,3,58,58411,0,0
0,3,58,58411,8,0
0,3,58,58412,8,0
0,3,58,58414,0,0
0,3,58,58414,8,0
0,3,78,30001,11,0
0,3,58,58415,0,0
0,3,58,58415,8,0
0,3,58,58416,0,0
0,3,58,58416,8,0
0,3,78,30002,11,0
0,3,58,58417,0,0
0,3,58,58417,8,0
0,3,58,58418,0,0
0,3,58,58418,8,0
0,3,78,30003,11,0
0,3,58,58419,0,0
0,3,58,58419,8,0
0,3,58,58420,0,0
0,3,58,58420,8,0
0,3,78,30004,11,0
0,3,58,58421,0,0
0,3,58,58421,8,0
0,3,58,58422,0,0
0,3,58,58422,8,0
0,3,78,30005,11,0
0,3,58,58423,0,0
0,3,58,58423,8,0
0,3,58,58424,0,0
0,3,58,58424,8,0
0,3,78,30006,11,0
0,3,58,58425,0,0
0,3,58,58425,8,0
0,3,58,58426,0,0
0,3,58,58426,8,0
0,3,58,58428,0,0
0,3,58,58428,8,0
0,3,78,30008,11,0
0,3,58,58429,0,0
0,3,58,58429,8,0
0,3,58,58430,0,0
0,3,58,58430,8,0
1,3,60,29761,1,0
0,3,68,29761,9,0
0,3,78,30009,11,0
0,3,58,58431,0,0
0,3,58,58431,8,0
0,3,58,58432,0,0
0,3,58,58432,8,0
0,3,78,30010,11,0
0,3,58,58433,0,0
0,3,58,58433,8,0
0,3,58,58434,0,0
0,3,58,58434,8,0
0,3,78,30012,11,0
0,3,58,58437,0,0
0,3,58,58437,8,0
0,3,58,58438,0,0
0,3,58,58438,8,0
0,3,78,30013,11,0
0,3,58,58439,0,0
0,3,58,58439,8,0
0,3,58,58440,0,0
0,3,58,58440,8,0
0,3,78,30014,11,0
0,3,58,58441,0,0
0,3,58,58441,8,0
0,3,58,58442,0,0
0,3,58,58442,8,0
0,3,78,30015,11,0
0,3,58,58443,0,0
0,3,58,58443,8,0
0,3,58,58444,0,0
0,3,58,58444,8,0
0,3,78,30016,11,0
0,3,58,58445,0,0
0,3,58,58445,8,0
0,3,58,58446,0,0
0,3,58,58446,8,0
0,3,78,30017,11,0
0,3,58,58447,0,0
0,3,58,58447,8,0
0,3,58,58448,0,0
0,3,58,58448,8,0
0,3,78,30018,11,0
0,3,58,58449,0,0
0,3,58,58449,8,0
0,3,58,58450,0,0
0,3,58,58450,8,0
0,3,78,30019,11,0
0,3,58,58451,0,0
0,3,58,58451,8,0
0,3,58,58452,0,0
0,3,58,58452,8,0
0,3,78,30020,11,0
0,3,58,58453,0,0
0,3,58,58453,8,0
0,3,58,58454,0,0
0,3,58,58454,8,0
0,3,78,30021,11,0
0,3,58,58455,0,0
0,3,58,58455,8,0
0,3,58,58458,0,0
0,3,58,58458,8,0
0,3,78,30023,11,0
0,3,58,58459,0,0
0,3,58,58459,8,0
0,3,58,58460,0,0
0,3,58,58460,8,0
0,3,78,30024,11,0
0,3,58,58461,0,0
0,3,58,58461,8,0
0,3,58,58462,0,0
0,3,58,58462,8,0
0,3,78,30025,11,0
0,3,58,58463,0,0
0,3,58,58463,8,0
0,3,58,58464,0,0
0,3,58,58464,8,0
0,3,78,30026,11,0
0,3,58,58465,0,0
0,3,58,58465,8,0
0,3,58,58466,0,0
0,3,58,58466,8,0
0,3,78,30027,11,0
0,3,58,58467,0,0
0,3,58,58467,8,0
0,3,58,58468,0,0
0,3,58,58468,8,0
0,3,78,30028,11,0
0,3,58,58469,0,0
0,3,58,58469,8,0
0,3,58,58470,0,0
0,3,58,58470,8,0
0,3,78,30029,11,0
0,3,58,58473,0,0
0,3,58,58474,0,0
0,3,58,58474,8,0
0,3,78,30031,11,0
0,3,58,58475,0,0
0,3,58,58475,8,0
1,3,60,29763,1,0
0,3,68,29763,9,0
0,3,58,58476,0,0
0,3,58,58476,8,0
0,3,78,30032,11,0
0,3,58,58477,0,0
0,3,58,58477,8,0
0,3,58,58478,0,0
0,3,58,58478,8,0
0,3,78,30034,11,0
0,3,58,58481,0,0
0,3,58,58481,8,0
0,3,58,58482,0,0
0,3,58,58482,8,0
0,3,78,30035,11,0
0,3,58,58483,0,0
0,3,58,58483,8,0
0,3,58,58484,0,0
0,3,58,58484,8,0
0,3,78,30036,11,0
0,3,58,58485,0,0
0,3,58,58485,8,0
0,3,58,58486,0,0
0,3,58,58486,8,0
0,3,78,30037,11,0
0,3,58,58487,0,0
0,3,58,58487,8,0
0,3,58,58488,0,0
0,3,58,58488,8,0
0,3,78,30038,11,0
0,3,58,58489,0,0
0,3,58,58489,8,0
0,3,58,58490,0,0
0,3,58,58490,8,0
0,3,78,30039,11,0
0,3,58,58491,0,0
0,3,58,58491,8,0
0,3,58,58492,0,0
0,3,58,58492,8,0
0,3,78,30041,11,0
0,3,58,58495,0,0
0,3,58,58495,8,0
0,3,58,58496,0,0
0,3,58,58496,8,0
0,3,78,30042,11,0
0,3,58,58497,0,0
0,3,58,58497,8,0
0,3,58,58498,0,0
0,3,58,58498,8,0
0,3,78,30043,11,0
0,3,58,58499,0,0
0,3,58,58499,8,0
0,3,58,58500,0,0
0,3,58,58500,8,0
0,3,78,30044,11,0
0,3,58,58501,0,0
0,3,58,58501,8,0
0,3,58,58502,0,0
0,3,58,58502,8,0
0,3,78,30045,11,0
0,3,58,58503,0,0
0,3,58,58503,8,0
0,3,58,58504,0,0
0,3,58,58504,8,0
0,3,78,30046,11,0
0,3,58,58505,0,0
0,3,58,58505,8,0
0,3,58,58506,0,0
0,3,58,58506,8,0
0,3,78,30047,11,0
0,3,58,58507,0,0
0,3,58,58507,8,0
1,3,60,29765,1,0
0,3,68,29765,9,0
0,3,58,58508,0,0
0,3,58,58508,8,0
0,3,78,30048,11,0
0,3,58,58509,0,0
0,3,58,58509,8,0
0,3,58,58510,0,0
0,3,58,58510,8,0
0,3,78,30050,11,0
0,3,58,58513,0,0
0,3,58,58513,8,0
0,3,58,58514,0,0
0,3,58,58514,8,0
0,3,78,30051,11,0
0,3,58,58515,0,0
0,3,58,58515,8,0
0,3,58,58516,0,0
0,3,58,58516,8,0
0,3,78,30052,11,0
0,3,58,58517,0,0
0,3,58,58517,8,0
0,3,58,58518,0,0
0,3,58,58518,8,0
0,3,78,30053,11,0
0,3,58,58519,0,0
0,3,58,58519,8,0
0,3,58,58520,0,0
0,3,58,58520,8,0
0,3,78,30054,11,0
0,3,58,58521,0,0
0,3,58,58521,8,0
0,3,58,58522,0,0
0,3,58,58522,8,0
0,3,78,30055,11,0
0,3,58,58523,0,0
0,3,58,58523,8,0
0,3,58,58524,0,0
0,3,58,58524,8,0
0,3,78,30057,11,0
0,3,58,58527,0,0
0,3,58,58527,8,0
0,3,58,58528,0,0
0,3,58,58528,8,0
0,3,78,30058,11,0
0,3,58,58529,0,0
0,3,58,58529,8,0
0,3,58,58530,0,0
0,3,58,58530,8,0
0,3,78,30059,11,0
0,3,58,58531,0,0
0,3,58,58531,8,0
0,3,58,58532,0,0
0,3,58,58532,8,0
0,3,78,30060,11,0
0,3,58,58533,0,0
0,3,58,58533,8,0
0,3,58,58534,0,0
0,3,58,58534,8,0
0,3,78,30061,11,0
0,3,58,58535,0,0
0,3,58,58535,8,0
0,3,58,58536,0,0
0,3,58,58536,8,0
0,3,78,30062,11,0
0,3,58,58537,0,0
0,3,58,58537,8,0
0,3,58,58539,0,0
0,3,58,58540,0,0
0,3,58,58540,8,0
0,3,78,30064,11,0
0,3,58,58541,0,0
0,3,58,58541,8,0
0,3,58,58542,0,0
0,3,58,58542,8,0
0,3,78,30065,11,0
0,3,58,58543,0,0
0,3,58,58543,8,0
0,3,58,58544,0,0
0,3,58,58544,8,0
0,3,78,30066,11,0
0,3,58,58545,0,0
0,3,58,58545,8,0
0,3,58,58546,0,0
0,3,58,58546,8,0
0,3,78,30067,11,0
0,3,58,58547,0,0
0,3,58,58547,8,0
0,3,78,30069,11,0
0,3,58,58551,0,0
0,3,58,58551,8,0
1,3,60,29767,1,0
0,3,68,29767,9,0
0,3,58,58552,0,0
0,3,58,58552,8,0
0,3,78,30070,11,0
0,3,58,58553,0,0
0,3,58,58553,8,0
0,3,58,58554,0,0
0,3,58,58554,8,0
0,3,78,30071,11,0
0,3,58,58555,0,0
0,3,58,58555,8,0
0,3,58,58556,0,0
0,3,58,58556,8,0
0,3,78,30072,11,0
0,3,58,58557,0,0
0,3,58,58557,8,0
1,3,60,29768,1,0
0,3,68,29768,9,0
0,3,58,58558,0,0
0,3,58,58558,8,0
0,3,78,30073,11,0
0,3,58,58559,0,0
0,3,58,58559,8,0
0,3,58,58560,0,0
0,3,58,58560,8,0
0,3,78,30074,11,0
0,3,58,58561,0,0
0,3,58,58561,8,0
0,3,58,58562,0,0
0,3,58,58563,0,0
0,3,58,58563,8,0
0,3,58,58564,0,0
0,3,58,58564,8,0
0,3,78,30076,11,0
0,3,58,58565,0,0
0,3,58,58565,8,0
0,3,58,58566,0,0
0,3,58,58566,8,0
0,3,78,30077,11,0
0,3,58,58567,0,0
0,3,58,58567,8,0
0,3,58,58568,0,0
0,3,58,58568,8,0
0,3,78,30078,11,0
0,3,58,58569,0,0
0,3,58,58569,8,0
0,3,58,58570,0,0
0,3,58,58570,8,0
0,3,78,30079,11,0
0,3,58,58571,0,0
0,3,58,58571,8,0
1,3,60,29769,1,0
0,3,68,29769,9,0
0,3,58,58572,0,0
0,3,58,58572,8,0
0,3,78,30080,11,0
0,3,58,58573,0,0
0,3,58,58573,8,0
0,3,58,58574,0,0
0,3,58,58574,8,0
0,3,78,30081,11,0
0,3,58,58575,0,0
0,3,58,58575,8,0
0,3,58,58576,0,0
0,3,58,58576,8,0
0,3,78,30082,11,0
0,3,58,58577,0,0
0,3,58,58577,8,0
0,3,58,58580,0,0
0,3,58,58580,8,0
0,3,78,30084,11,0
0,3,58,58581,0,0
0,3,58,58581,8,0
0,3,58,58582,0,0
0,3,58,58582,8,0
1,3,60,29770,1,0
0,3,68,29770,9,0
0,3,78,30085,11,0
0,3,58,58583,0,0
0,3,58,58583,8,0
0,3,58,58584,0,0
0,3,58,58584,8,0
0,3,78,30086,11,0
0,3,58,58585,0,0
0,3,58,58585,8,0
0,3,58,58586,0,0
0,3,58,58586,8,0
0,3,78,30087,11,0
0,3,58,58587,0,0
0,3,58,58587,8,0
0,3,58,58588,0,0
0,3,58,58588,8,0
0,3,78,30088,11,0
0,3,58,58589,0,0
0,3,58,58589,8,0
0,3,58,58590,0,0
0,3,58,58590,8,0
0,3,78,30089,11,0
0,3,58,58591,0,0
0,3,58,58591,8,0
0,3,58,58592,0,0
0,3,58,58592,8,0
0,3,58,58595,0,0
0,3,58,58595,8,0
0,3,58,58596,0,0
0,3,58,58596,8,0
0,3,78,30092,11,0
0,3,58,58597,0,0
0,3,58,58597,8,0
0,3,58,58598,0,0
0,3,58,58598,8,0
0,3,78,30093,11,0
0,3,58,58599,0,0
0,3,58,58599,8,0
0,3,58,58600,0,0
0,3,58,58600,8,0
0,3,78,30094,11,0
0,3,78,30095,11,0
0,3,58,58603,0,0
0,3,58,58603,8,0
0,3,58,58604,0,0
0,3,58,58604,8,0
0,3,78,30096,11,0
0,3,58,58605,0,0
0,3,58,58605,8,0
0,3,58,58606,0,0
0,3,58,58606,8,0
0,3,78,30097,11,0
0,3,58,58607,0,0
0,3,58,58607,8,0
0,3,58,58608,0,0
0,3,58,58608,8,0
0,3,78,30098,11,0
0,3,58,58609,0,0
0,3,58,58609,8,0
0,3,58,58610,0,0
0,3,58,58610,8,0
0,3,78,30100,11,0
0,3,58,58613,0,0
0,3,58,58613,8,0
0,3,58,58614,0,0
0,3,58,58614,8,0
0,3,78,30101,11,0
0,3,58,58615,0,0
0,3,58,58615,8,0
0,3,58,58616,0,0
0,3,58,58616,8,0
0,3,78,30102,11,0
0,3,58,58617,0,0
0,3,58,58617,8,0
0,3,58,58618,0,0
0,3,58,58618,8,0
0,3,78,30103,11,0
0,3,58,58619,0,0
0,3,58,58619,8,0
0,3,58,58620,0,0
0,3,58,58620,8,0
0,3,78,30104,11,0
0,3,58,58621,0,0
0,3,58,58621,8,0
0,3,58,58622,0,0
0,3,58,58622,8,0
1,3,60,29773,1,0
0,3,68,29773,9,0
0,3,78,30105,11,0
0,3,58,58623,0,0
0,3,58,58623,8,0
0,3,58,58624,0,0
0,3,58,58624,8,0
0,3,78,30106,11,0
0,3,58,58627,0,0
0,3,58,58627,8,0
0,3,58,58628,0,0
0,3,58,58628,8,0
0,3,78,30108,11,0
0,3,58,58629,0,0
0,3,58,58629,8,0
0,3,58,58630,0,0
0,3,58,58630,8,0
0,3,78,30109,11,0
0,3,58,58631,0,0
0,3,58,58631,8,0
0,3,58,58632,0,0
0,3,58,58632,8,0
0,3,78,30110,11,0
0,3,58,58633,0,0
0,3,58,58633,8,0
0,3,58,58634,0,0
0,3,58,58634,8,0
0,3,78,30111,11,0
0,3,58,58635,0,0
0,3,58,58635,8,0
0,3,58,58636,0,0
0,3,58,58636,8,0
0,3,78,30112,11,0
0,3,58,58637,0,0
0,3,58,58637,8,0
0,3,58,58640,0,0
0,3,58,58640,8,0
0,3,78,30114,11,0
0,3,58,58641,0,0
0,3,58,58641,8,0
0,3,58,58642,0,0
0,3,58,58642,8,0
0,3,78,30115,11,0
0,3,58,58643,0,0
0,3,58,58643,8,0
0,3,58,58644,0,0
0,3,58,58644,8,0
0,3,78,30116,11,0
0,3,58,58645,0,0
0,3,58,58645,8,0
0,3,58,58646,0,0
0,3,58,58646,8,0
0,3,78,30117,11,0
0,3,58,58647,0,0
0,3,58,58647,8,0
0,3,58,58648,0,0
0,3,58,58648,8,0
0,3,78,30118,11,0
0,3,58,58649,0,0
0,3,58,58649,8,0
1,3,60,29775,1,0
0,3,68,29775,9,0
0,3,58,58650,0,0
0,3,58,58650,8,0
0,3,78,30119,11,0
0,3,58,58651,0,0
0,3,58,58651,8,0
0,3,58,58652,0,0
0,3,58,58652,8,0
0,3,78,30120,11,0
0,3,58,58653,0,0
0,3,58,58653,8,0
0,3,58,58654,8,0
0,3,58,58656,0,0
0,3,58,58656,8,0
0,3,78,30122,11,0
0,3,58,58657,0,0
0,3,58,58657,8,0
0,3,58,58658,0,0
0,3,58,58658,8,0
0,3,78,30123,11,0
0,3,58,58659,0,0
0,3,58,58659,8,0
0,3,58,58660,0,0
0,3,58,58660,8,0
0,3,78,30124,11,0
0,3,58,58661,0,0
0,3,58,58661,8,0
0,3,58,58662,0,0
0,3,58,58662,8,0
0,3,78,30125,11,0
0,3,58,58663,0,0
0,3,58,58663,8,0
0,3,58,58664,0,0
0,3,58,58664,8,0
0,3,78,30126,11,0
0,3,58,58665,0,0
0,3,58,58665,8,0
0,3,58,58666,0,0
0,3,58,58666,8,0
0,3,78,30127,11,0
0,3,58,58667,0,0
0,3,58,58667,8,0
0,3,58,58668,0,0
0,3,58,58668,8,0
0,3,78,30128,11,0
0,3,58,58669,0,0
0,3,58,58669,8,0
0,3,58,58671,0,0
0,3,58,58672,0,0
0,3,58,58672,8,0
0,3,78,30130,11,0
0,3,58,58673,0,0
0,3,58,58673,8,0
0,3,58,58674,0,0
0,3,58,58674,8,0
0,3,78,30131,11,0
0,3,58,58675,0,0
0,3,58,58675,8,0
0,3,58,58676,0,0
0,3,58,58676,8,0
0,3,78,30132,11,0
0,3,58,58677,0,0
0,3,58,58677,8,0
1,3,60,29776,1,0
0,3,68,29776,9,0
0,3,58,58679,8,0
0,3,58,58680,0,0
0,3,58,58680,8,0
0,3,78,30134,11,0
0,3,58,58681,0,0
0,3,58,58681,8,0
0,3,58,58682,0,0
0,3,58,58682,8,0
0,3,78,30135,11,0
0,3,58,58683,0,0
0,3,58,58683,8,0
0,3,58,58684,0,0
0,3,58,58684,8,0
0,3,78,30136,11,0
0,3,58,58685,0,0
0,3,58,58685,8,0
1,3,60,29777,1,0
0,3,68,29777,9,0
0,3,58,58686,0,0
0,3,58,58686,8,0
0,3,78,30137,11,0
0,3,58,58687,0,0
0,3,58,58687,8,0
0,3,58,58688,0,0
0,3,58,58688,8,0
0,3,78,30138,11,0
0,3,58,58689,0,0
0,3,58,58689,8,0
0,3,58,58690,0,0
0,3,58,58690,8,0
0,3,78,30139,11,0
0,3,58,58691,0,0
0,3,58,58691,8,0
0,3,58,58692,0,0
0,3,58,58692,8,0
0,3,78,30140,11,0
0,3,58,58693,0,0
0,3,58,58693,8,0
0,3,58,58694,0,0
0,3,58,58694,8,0
0,3,78,30141,11,0
0,3,58,58698,0,0
0,3,58,58698,8,0
0,3,78,30143,11,0
0,3,58,58699,0,0
0,3,58,58699,8,0
0,3,58,58700,0,0
0,3,58,58700,8,0
0,3,78,30144,11,0
0,3,58,58701,0,0
0,3,58,58701,8,0
0,3,58,58702,0,0
0,3,58,58702,8,0
0,3,78,30145,11,0
0,3,58,58703,0,0
0,3,58,58703,8,0
1,3,60,29778,1,0
0,3,68,29778,9,0
0,3,58,58704,0,0
0,3,58,58704,8,0
0,3,78,30146,11,0
0,3,58,58705,0,0
0,3,58,58705,8,0
0,3,58,58706,0,0
0,3,58,58706,8,0
0,3,78,30147,11,0
1,3,60,29779,1,0
0,3,68,29779,9,0
0,3,58,58707,0,0
0,3,58,58707,8,0
1,3,60,29780,1,0
0,3,68,29780,9,0
0,3,58,58708,0,0
0,3,58,58708,8,0
0,3,78,30148,11,0
0,3,58,58711,0,0
0,3,58,58711,8,0
0,3,58,58712,0,0
0,3,58,58712,8,0
0,3,78,30150,11,0
1,3,60,29782,1,0
0,3,68,29782,9,0
0,3,58,58713,0,0
0,3,58,58713,8,0
0,3,58,58714,0,0
0,3,58,58714,8,0
0,3,78,30151,11,0
0,3,58,58715,0,0
0,3,58,58715,8,0
0,3,58,58716,0,0
0,3,58,58716,8,0
0,3,78,30152,11,0
0,3,58,58717,0,0
0,3,58,58717,8,0
0,3,58,58718,0,0
0,3,58,58718,8,0
0,3,78,30153,11,0
0,3,58,58719,0,0
0,3,58,58719,8,0
0,3,58,58720,0,0
0,3,58,58720,8,0
0,3,78,30154,11,0
0,3,58,58721,0,0
0,3,58,58721,8,0
0,3,58,58722,0,0
0,3,58,58722,8,0
0,3,78,30155,11,0
0,3,58,58723,0,0
0,3,58,58725,0,0
0,3,58,58725,8,0
0,3,58,58726,0,0
0,3,58,58726,8,0
0,3,78,30157,11,0
0,3,58,58727,0,0
0,3,58,58727,8,0
0,3,58,58728,0,0
0,3,58,58728,8,0
0,3,78,30158,11,0
0,3,58,58729,0,0
0,3,58,58729,8,0
0,3,58,58730,0,0
0,3,58,58730,8,0
0,3,78,30159,11,0
0,3,58,58731,0,0
0,3,58,58731,8,0
0,3,58,58732,0,0
0,3,58,58732,8,0
1,3,60,29783,1,0
0,3,68,29783,9,0
0,3,78,30160,11,0
0,3,58,58733,0,0
0,3,58,58733,8,0
2,3,78,30161,11,1
0,3,58,58734,0,0
0,3,58,58734,8,0
0,3,78,30161,11,0
0,3,58,58735,0,0
0,3,58,58735,8,0
2,3,78,30162,11,1
2,3,78,30163,11,1
2,3,78,30165,11,1
2,3,78,30166,11,1
0,3,58,6182,1,0
2,3,78,30167,11,1
0,3,58,6183,1,0
2,3,78,30168,11,1
2,3,78,30169,11,1
1,3,60,29784,1,0
2,3,78,30171,11,1
0,3,58,6184,1,0
2,3,78,30172,11,1
2,3,78,30173,11,1
0,3,58,6185,1,0
2,3,78,30175,11,1
2,3,78,30176,11,1
2,3,78,30177,11,1
2,3,78,30179,11,1
2,3,78,30180,11,1
2,3,78,30181,11,1
0,3,58,6187,1,0
1,3,60,29785,1,0
2,3,78,30182,11,1
2,3,78,30183,11,1
0,3,58,6188,1,0
2,3,78,30184,11,1
2,3,78,30185,11,1
0,3,58,6189,1,0
2,3,78,30186,11,1
2,3,78,30187,11,1
2,3,78,30188,11,1
2,3,78,30189,11,1
2,3,78,30190,11,1
2,3,78,30191,11,1
1,3,60,29786,1,0
2,3,78,30192,11,1
0,3,58,6190,1,0
2,3,78,30193,11,1
2,3,78,30194,11,1
2,3,78,30195,11,1
0,3,58,6191,1,0
2,3,78,30196,11,1
0,3,58,6192,1,0
2,3,78,30198,11,1
2,3,78,30199,11,1
2,3,78,30200,11,1
2,3,78,30201,11,1
2,3,78,30202,11,1
1,3,60,29787,1,0
2,3,78,30203,11,1
2,3,78,30204,11,1
0,3,58,6193,1,0
2,3,78,30205,11,1
1,3,60,29788,1,0
2,3,78,30206,11,1
2,3,78,30207,11,1
2,3,78,30208,11,1
2,3,78,30210,11,1
2,3,78,30211,11,1
2,3,78,30212,11,1
2,3,78,30213,11,1
2,3,78,30215,11,1
1,3,60,29790,1,0
2,3,78,30216,11,1
0,3,58,6194,1,0
1,3,60,29791,1,0
2,3,78,30217,11,1
2,3,78,30218,11,1
2,3,78,30219,11,1
1,3,60,29792,1,0
2,3,78,30220,11,1
2,3,78,30221,11,1
2,3,78,30222,11,1
2,3,78,30223,11,1
0,3,58,6195,1,0
2,3,78,30224,11,1
1,3,60,29793,1,0
1,3,60,29794,1,0
2,3,78,30225,11,1
2,3,78,30226,11,1
2,3,78,30227,11,1
2,3,78,30228,11,1
2,3,78,30229,11,1
0,3,58,6196,1,0
2,3,78,30231,11,1
1,3,60,29795,1,0
2,3,78,30232,11,1
2,3,78,30233,11,1
2,3,78,30234,11,1
2,3,78,30235,11,1
1,3,60,29796,1,0
2,3,78,30236,11,1
2,3,78,30237,11,1
0,3,58,6197,1,0
2,3,78,30238,11,1
2,3,78,30239,11,1
2,3,78,30240,11,1
2,3,78,30241,11,1
2,3,78,30242,11,1
2,3,78,30244,11,1
2,3,78,30245,11,1
1,3,60,29798,1,0
2,3,78,30247,11,1
2,3,78,30248,11,1
0,3,58,6198,1,0
1,3,60,29799,1,0
2,3,78,30249,11,1
2,3,78,30250,11,1
1,3,60,29800,1,0
2,3,78,30252,11,1
0,3,58,6199,1,0
2,3,78,30253,11,1
2,3,78,30254,11,1
2,3,78,30255,11,1
2,3,78,30256,11,1
2,3,78,30258,11,1
2,3,78,30259,11,1
2,3,78,30260,11,1
2,3,78,30261,11,1
2,3,78,30262,11,1
2,3,78,30263,11,1
2,3,78,30264,11,1
2,3,78,30265,11,1
2,3,78,30266,11,1
0,3,58,6201,1,0
2,3,78,30267,11,1
2,3,78,30268,11,1
2,3,78,30269,11,1
2,3,78,30270,11,1
1,3,60,29803,1,0
2,3,78,30271,11,1
1,3,78,272,11,0
0,3,78,30162,11,0
1,3,60,271,0,1
1,3,60,271,8,1
0,3,58,58736,0,0
0,3,58,58736,8,0
1,3,60,272,0,1
1,3,60,272,8,1
1,3,78,273,11,0
0,3,58,58737,0,0
0,3,58,58737,8,0
0,3,78,30163,11,0
0,3,58,58738,0,0
0,3,58,58738,8,0
0,3,58,58739,0,0
0,3,58,58739,8,0
0,3,78,30164,11,0
0,3,58,58740,0,0
0,3,58,58740,8,0
0,3,58,58741,0,0
0,3,58,58741,8,0
0,3,78,30165,11,0
0,3,58,58742,0,0
0,3,58,58742,8,0
0,3,58,58743,0,0
0,3,58,58743,8,0
0,3,78,30166,11,0
0,3,58,58744,0,0
0,3,58,58744,8,0
0,3,58,58745,0,0
0,3,58,58745,8,0
0,3,78,30167,11,0
0,3,58,58746,0,0
0,3,58,58746,8,0
0,3,58,58747,0,0
0,3,58,58747,8,0
0,3,78,30168,11,0
0,3,58,58749,0,0
0,3,58,58749,8,0
0,3,78,30169,11,0
0,3,58,58750,0,0
0,3,58,58750,8,0
1,3,60,29804,1,0
0,3,68,29804,9,0
0,3,78,30170,11,0
0,3,58,58751,0,0
0,3,58,58751,8,0
0,3,58,58752,0,0
0,3,58,58752,8,0
0,3,78,30171,11,0
0,3,58,58753,0,0
0,3,58,58753,8,0
0,3,58,58754,0,0
0,3,58,58754,8,0
0,3,78,30172,11,0
0,3,58,58755,0,0
0,3,58,58755,8,0
0,3,58,58756,0,0
0,3,58,58756,8,0
0,3,78,30173,11,0
0,3,58,58757,0,0
0,3,58,58757,8,0
0,3,58,58758,0,0
0,3,58,58758,8,0
0,3,78,30174,11,0
0,3,58,58759,0,0
0,3,58,58759,8,0
0,3,58,58760,0,0
0,3,58,58760,8,0
0,3,78,30175,11,0
0,3,58,58761,0,0
0,3,58,58761,8,0
0,3,58,58762,0,0
0,3,58,58762,8,0
0,3,78,30176,11,0
0,3,58,58763,0,0
0,3,58,58766,0,0
0,3,58,58766,8,0
0,3,78,30178,11,0
0,3,58,58767,0,0
0,3,58,58767,8,0
0,3,58,58768,0,0
0,3,58,58768,8,0
0,3,78,30179,11,0
