Source,Destination,Length,SequenceID,MessageType,Label
1,2,68,21002,9,0
1,2,60,23998,0,0
0,2,58,21003,1,0
1,2,68,21003,9,0
1,2,78,44785,11,0
1,2,60,23999,0,0
1,2,60,24000,0,0
0,2,58,21004,1,0
1,2,68,21004,9,0
1,2,78,44786,11,0
1,2,60,24001,0,0
0,2,58,21005,1,0
1,2,68,21005,9,0
1,2,60,24002,0,0
1,2,78,44787,11,0
1,2,60,24003,0,0
0,2,58,21006,1,0
1,2,68,21006,9,0
1,2,60,24004,0,0
0,2,58,21007,1,0
1,2,68,21007,9,0
0,2,58,21008,1,0
1,2,68,21008,9,0
1,2,78,44788,11,0
1,2,60,24005,0,0
1,2,60,24006,0,0
0,2,58,21009,1,0
1,2,68,21009,9,0
1,2,78,44789,11,0
1,2,60,24007,0,0
1,2,60,24008,0,0
0,2,58,21010,1,0
1,2,68,21010,9,0
1,2,78,44790,11,0
1,2,60,24009,0,0
1,2,60,24010,0,0
0,2,58,21011,1,0
1,2,68,21011,9,0
1,2,78,44791,11,0
1,2,60,24011,0,0
0,2,58,21012,1,0
1,2,68,21012,9,0
1,2,60,24012,0,0
0,2,58,21013,1,0
1,2,68,21013,9,0
0,2,58,21014,1,0
1,2,68,21014,9,0
0,2,58,21015,1,0
1,2,68,21015,9,0
1,2,78,44792,11,0
1,2,60,24013,0,0
0,2,58,21016,1,0
1,2,68,21016,9,0
1,2,60,24014,0,0
0,2,58,21017,1,0
1,2,68,21017,9,0
1,2,78,44793,11,0
1,2,60,24015,0,0
0,2,58,21018,1,0
1,2,68,21018,9,0
1,2,60,24016,0,0
0,2,58,21019,1,0
1,2,68,21019,9,0
0,2,58,21020,1,0
1,2,68,21020,9,0
1,2,78,44794,11,0
1,2,60,24017,0,0
1,2,60,24018,0,0
0,2,58,21021,1,0
1,2,68,21021,9,0
1,2,78,44795,11,0
1,2,60,24019,0,0
1,2,60,24020,0,0
0,2,58,21022,1,0
1,2,68,21022,9,0
1,2,78,44796,11,0
1,2,60,24021,0,0
0,2,58,21023,1,0
1,2,68,21023,9,0
1,2,60,24022,0,0
0,2,58,21024,1,0
1,2,68,21024,9,0
0,2,58,21025,1,0
1,2,68,21025,9,0
1,2,78,44797,11,0
1,2,60,24023,0,0
1,2,60,24024,0,0
0,2,58,21026,1,0
1,2,68,21026,9,0
0,2,58,21027,1,0
1,2,68,21027,9,0
1,2,78,44798,11,0
1,2,60,24025,0,0
0,2,58,21028,1,0
1,2,68,21028,9,0
0,2,58,21029,1,0
1,2,68,21029,9,0
0,2,58,21030,1,0
1,2,68,21030,9,0
1,2,60,24026,0,0
1,2,78,44799,11,0
1,2,60,24027,0,0
0,2,58,21031,1,0
1,2,68,21031,9,0
1,2,60,24028,0,0
0,2,58,21032,1,0
1,2,68,21032,9,0
1,2,78,44800,11,0
1,2,60,24029,0,0
1,2,60,24030,0,0
0,2,58,21033,1,0
1,2,68,21033,9,0
1,2,78,44801,11,0
1,2,60,24031,0,0
1,2,60,24032,0,0
0,2,58,21034,1,0
1,2,68,21034,9,0
0,2,58,21035,1,0
1,2,68,21035,9,0
0,2,58,21036,1,0
1,2,68,21036,9,0
1,2,78,44802,11,0
1,2,60,24033,0,0
1,2,60,24034,0,0
0,2,58,21037,1,0
1,2,68,21037,9,0
1,2,78,44803,11,0
1,2,60,24035,0,0
0,2,58,21038,1,0
1,2,68,21038,9,0
1,2,60,24036,0,0
0,2,58,21039,1,0
1,2,68,21039,9,0
1,2,78,44804,11,0
1,2,60,24037,0,0
1,2,60,24038,0,0
0,2,58,21040,1,0
1,2,68,21040,9,0
1,2,78,44805,11,0
1,2,60,24039,0,0
0,2,58,21041,1,0
1,2,68,21041,9,0
0,2,58,21042,1,0
1,2,68,21042,9,0
1,2,60,24040,0,0
0,2,58,21043,1,0
1,2,68,21043,9,0
1,2,78,44806,11,0
1,2,60,24041,0,0
0,2,58,21044,1,0
1,2,68,21044,9,0
0,2,58,21045,1,0
1,2,68,21045,9,0
1,2,60,24042,0,0
0,2,58,21046,1,0
1,2,68,21046,9,0
1,2,78,44807,11,0
1,2,60,24043,0,0
0,2,58,21047,1,0
1,2,68,21047,9,0
1,2,60,24044,0,0
0,2,58,21048,1,0
1,2,68,21048,9,0
1,2,78,44808,11,0
1,2,60,24045,0,0
0,2,58,21049,1,0
1,2,68,21049,9,0
1,2,60,24046,0,0
1,2,78,44809,11,0
1,2,60,24047,0,0
0,2,58,21050,1,0
1,2,68,21050,9,0
0,2,58,21051,1,0
1,2,68,21051,9,0
1,2,60,24048,0,0
0,2,58,21052,1,0
1,2,68,21052,9,0
1,2,78,44810,11,0
1,2,60,24049,0,0
0,2,58,21053,1,0
1,2,68,21053,9,0
0,2,58,21054,1,0
1,2,68,21054,9,0
1,2,60,24050,0,0
0,2,58,21055,1,0
1,2,68,21055,9,0
0,2,58,21056,1,0
1,2,68,21056,9,0
1,2,78,44811,11,0
1,2,60,24051,0,0
0,2,58,21057,1,0
1,2,68,21057,9,0
1,2,60,24052,0,0
1,2,78,44812,11,0
1,2,60,24053,0,0
0,2,58,21058,1,0
1,2,68,21058,9,0
0,2,58,21059,1,0
1,2,68,21059,9,0
0,2,58,21060,1,0
1,2,68,21060,9,0
1,2,60,24054,0,0
0,2,58,21061,1,0
1,2,68,21061,9,0
1,2,78,44813,11,0
1,2,60,24055,0,0
1,2,60,24056,0,0
0,2,58,21062,1,0
1,2,68,21062,9,0
0,2,58,21063,1,0
1,2,68,21063,9,0
1,2,78,44814,11,0
1,2,60,24057,0,0
1,2,60,24058,0,0
0,2,58,21064,1,0
1,2,68,21064,9,0
1,2,78,44815,11,0
1,2,60,24059,0,0
0,2,58,21065,1,0
1,2,68,21065,9,0
1,2,60,24060,0,0
0,2,58,21066,1,0
1,2,68,21066,9,0
1,2,78,44816,11,0
1,2,60,24061,0,0
1,2,60,24062,0,0
0,2,58,21067,1,0
1,2,68,21067,9,0
1,2,78,44817,11,0
1,2,60,24063,0,0
0,2,58,21068,1,0
1,2,68,21068,9,0
1,2,60,24064,0,0
0,2,58,21069,1,0
1,2,68,21069,9,0
0,2,58,21070,1,0
1,2,68,21070,9,0
0,2,58,21071,1,0
1,2,68,21071,9,0
1,2,78,44818,11,0
1,2,60,24065,0,0
0,2,58,21072,1,0
1,2,68,21072,9,0
0,2,58,21073,1,0
1,2,68,21073,9,0
0,2,58,21074,1,0
1,2,68,21074,9,0
1,2,60,24066,0,0
1,2,78,44819,11,0
1,2,60,24067,0,0
0,2,58,21075,1,0
1,2,68,21075,9,0
1,2,60,24068,0,0
0,2,58,21076,1,0
1,2,68,21076,9,0
0,2,58,21077,1,0
1,2,68,21077,9,0
1,2,78,44820,11,0
1,2,60,24069,0,0
0,2,58,21078,1,0
1,2,68,21078,9,0
1,2,60,24070,0,0
1,2,78,44821,11,0
1,2,60,24071,0,0
0,2,58,21079,1,0
1,2,68,21079,9,0
1,2,60,24072,0,0
0,2,58,21080,1,0
1,2,68,21080,9,0
0,2,58,21081,1,0
1,2,68,21081,9,0
1,2,78,44822,11,0
1,2,60,24073,0,0
0,2,58,21082,1,0
1,2,68,21082,9,0
0,2,58,21083,1,0
1,2,68,21083,9,0
1,2,60,24074,0,0
1,2,78,44823,11,0
1,2,60,24075,0,0
0,2,58,21084,1,0
1,2,68,21084,9,0
1,2,60,24076,0,0
1,2,78,44824,11,0
1,2,60,24077,0,0
0,2,58,21085,1,0
1,2,68,21085,9,0
1,2,60,24078,0,0
0,2,58,21086,1,0
1,2,68,21086,9,0
0,2,58,21087,1,0
1,2,68,21087,9,0
0,2,58,21088,1,0
1,2,68,21088,9,0
1,2,78,44825,11,0
1,2,60,24079,0,0
0,2,58,21089,1,0
1,2,68,21089,9,0
1,2,60,24080,0,0
1,2,78,44826,11,0
1,2,60,24081,0,0
0,2,58,21090,1,0
1,2,68,21090,9,0
1,2,60,24082,0,0
1,2,78,44827,11,0
1,2,60,24083,0,0
0,2,58,21091,1,0
1,2,68,21091,9,0
0,2,58,21092,1,0
1,2,68,21092,9,0
0,2,58,21093,1,0
1,2,68,21093,9,0
1,2,60,24084,0,0
0,2,58,21094,1,0
1,2,68,21094,9,0
0,2,58,21095,1,0
1,2,68,21095,9,0
1,2,78,44828,11,0
1,2,60,24085,0,0
0,2,58,21096,1,0
1,2,68,21096,9,0
1,2,60,24086,0,0
0,2,58,21097,1,0
1,2,68,21097,9,0
1,2,78,44829,11,0
1,2,60,24087,0,0
0,2,58,21098,1,0
1,2,68,21098,9,0
1,2,60,24088,0,0
0,2,58,21099,1,0
1,2,68,21099,9,0
0,2,58,21100,1,0
1,2,68,21100,9,0
1,2,78,44830,11,0
1,2,60,24089,0,0
0,2,58,21101,1,0
1,2,68,21101,9,0
1,2,60,24090,0,0
0,2,58,21102,1,0
1,2,68,21102,9,0
1,2,78,44831,11,0
1,2,60,24091,0,0
0,2,58,21103,1,0
1,2,68,21103,9,0
1,2,60,24092,0,0
0,2,58,21104,1,0
1,2,68,21104,9,0
1,2,78,44832,11,0
1,2,60,24093,0,0
1,2,60,24094,0,0
0,2,58,21105,1,0
1,2,68,21105,9,0
1,2,78,44833,11,0
1,2,60,24095,0,0
0,2,58,21106,1,0
1,2,68,21106,9,0
1,2,60,24096,0,0
1,2,78,44834,11,0
1,2,60,24097,0,0
0,2,58,21107,1,0
1,2,68,21107,9,0
1,2,60,24098,0,0
0,2,58,21108,1,0
1,2,68,21108,9,0
1,2,78,44835,11,0
1,2,60,24099,0,0
1,2,60,24100,0,0
0,2,58,21109,1,0
1,2,68,21109,9,0
1,2,78,44836,11,0
1,2,60,24101,0,0
0,2,58,21110,1,0
1,2,68,21110,9,0
1,2,60,24102,0,0
0,2,58,21111,1,0
1,2,68,21111,9,0
1,2,78,44837,11,0
1,2,60,24103,0,0
0,2,58,21112,1,0
1,2,68,21112,9,0
1,2,60,24104,0,0
1,2,78,44838,11,0
1,2,60,24105,0,0
0,2,58,21113,1,0
1,2,68,21113,9,0
0,2,58,21114,1,0
1,2,68,21114,9,0
1,2,60,24106,0,0
0,2,58,21115,1,0
1,2,68,21115,9,0
1,2,78,44839,11,0
1,2,60,24107,0,0
0,2,58,21116,1,0
1,2,68,21116,9,0
1,2,60,24108,0,0
0,2,58,21117,1,0
1,2,68,21117,9,0
0,2,58,21118,1,0
1,2,68,21118,9,0
1,2,78,44840,11,0
1,2,60,24109,0,0
1,2,60,24110,0,0
0,2,58,21119,1,0
1,2,68,21119,9,0
0,2,58,21120,1,0
1,2,68,21120,9,0
1,2,78,44841,11,0
1,2,60,24111,0,0
0,2,58,21121,1,0
1,2,68,21121,9,0
1,2,60,24112,0,0
0,2,58,21122,1,0
1,2,68,21122,9,0
1,2,78,44842,11,0
1,2,60,24113,0,0
1,2,60,24114,0,0
0,2,58,21123,1,0
1,2,68,21123,9,0
1,2,78,44843,11,0
1,2,60,24115,0,0
0,2,58,21124,1,0
1,2,68,21124,9,0
0,2,58,21125,1,0
1,2,68,21125,9,0
1,2,60,24116,0,0
1,2,78,44844,11,0
1,2,60,24117,0,0
0,2,58,21126,1,0
1,2,68,21126,9,0
1,2,60,24118,0,0
0,2,58,21127,1,0
1,2,68,21127,9,0
0,2,58,21128,1,0
1,2,68,21128,9,0
1,2,78,44845,11,0
1,2,60,24119,0,0
0,2,58,21129,1,0
1,2,68,21129,9,0
1,2,60,24120,0,0
0,2,58,21130,1,0
1,2,68,21130,9,0
1,2,78,44846,11,0
1,2,60,24121,0,0
0,2,58,21131,1,0
1,2,68,21131,9,0
1,2,60,24122,0,0
1,2,78,44847,11,0
1,2,60,24123,0,0
0,2,58,21132,1,0
1,2,68,21132,9,0
0,2,58,21133,1,0
1,2,68,21133,9,0
1,2,60,24124,0,0
0,2,58,21134,1,0
1,2,68,21134,9,0
1,2,78,44848,11,0
1,2,60,24125,0,0
0,2,58,21135,1,0
1,2,68,21135,9,0
1,2,60,24126,0,0
0,2,58,21136,1,0
1,2,68,21136,9,0
1,2,78,44849,11,0
1,2,60,24127,0,0
0,2,58,21137,1,0
1,2,68,21137,9,0
1,2,60,24128,0,0
0,2,58,21138,1,0
1,2,68,21138,9,0
1,2,78,44850,11,0
1,2,60,24129,0,0
1,2,60,24130,0,0
0,2,58,21139,1,0
1,2,68,21139,9,0
1,2,78,44851,11,0
1,2,60,24131,0,0
0,2,58,21140,1,0
1,2,68,21140,9,0
0,2,58,21141,1,0
1,2,68,21141,9,0
1,2,60,24132,0,0
1,2,78,44852,11,0
1,2,60,24133,0,0
0,2,58,21142,1,0
1,2,68,21142,9,0
0,2,58,21143,1,0
1,2,68,21143,9,0
1,2,60,24134,0,0
0,2,58,21144,1,0
1,2,68,21144,9,0
1,2,78,44853,11,0
1,2,60,24135,0,0
1,2,60,24136,0,0
0,2,58,21145,1,0
1,2,68,21145,9,0
1,2,78,44854,11,0
1,2,60,24137,0,0
1,2,60,24138,0,0
0,2,58,21146,1,0
1,2,68,21146,9,0
1,2,78,44855,11,0
1,2,60,24139,0,0
0,2,58,21147,1,0
1,2,68,21147,9,0
1,2,60,24140,0,0
0,2,58,21148,1,0
1,2,68,21148,9,0
1,2,78,44856,11,0
1,2,60,24141,0,0
0,2,58,21149,1,0
1,2,68,21149,9,0
1,2,60,24142,0,0
0,2,58,21150,1,0
1,2,68,21150,9,0
1,2,78,44857,11,0
1,2,60,24143,0,0
1,2,60,24144,0,0
0,2,58,21151,1,0
1,2,68,21151,9,0
0,2,58,21152,1,0
1,2,68,21152,9,0
1,2,78,44858,11,0
1,2,60,24145,0,0
0,2,58,21153,1,0
1,2,68,21153,9,0
1,2,60,24146,0,0
1,2,78,44859,11,0
1,2,60,24147,0,0
0,2,58,21154,1,0
1,2,68,21154,9,0
0,2,58,21155,1,0
1,2,68,21155,9,0
1,2,60,24148,0,0
0,2,58,21156,1,0
1,2,68,21156,9,0
1,2,78,44860,11,0
1,2,60,24149,0,0
0,2,58,21157,1,0
1,2,68,21157,9,0
1,2,60,24150,0,0
0,2,58,21158,1,0
1,2,68,21158,9,0
1,2,78,44861,11,0
1,2,60,24151,0,0
0,2,58,21159,1,0
1,2,68,21159,9,0
0,2,58,21160,1,0
1,2,68,21160,9,0
1,2,60,24152,0,0
0,2,58,21161,1,0
1,2,68,21161,9,0
0,2,58,21162,1,0
1,2,68,21162,9,0
0,2,58,21163,1,0
1,2,68,21163,9,0
1,2,78,44862,11,0
1,2,60,24153,0,0
1,2,60,24154,0,0
0,2,58,21164,1,0
1,2,68,21164,9,0
1,2,78,44863,11,0
1,2,60,24155,0,0
1,2,60,24156,0,0
0,2,58,21165,1,0
1,2,68,21165,9,0
1,2,78,44864,11,0
1,2,60,24157,0,0
1,2,60,24158,0,0
0,2,58,21166,1,0
1,2,68,21166,9,0
1,2,78,44865,11,0
1,2,60,24159,0,0
0,2,58,21167,1,0
1,2,68,21167,9,0
1,2,60,24160,0,0
0,2,58,21168,1,0
1,2,68,21168,9,0
1,2,78,44866,11,0
1,2,60,24161,0,0
0,2,58,21169,1,0
1,2,68,21169,9,0
1,2,60,24162,0,0
0,2,58,21170,1,0
1,2,68,21170,9,0
1,2,78,44867,11,0
1,2,60,24163,0,0
0,2,58,21171,1,0
1,2,68,21171,9,0
1,2,60,24164,0,0
0,2,58,21172,1,0
1,2,68,21172,9,0
1,2,78,44868,11,0
1,2,60,24165,0,0
1,2,60,24166,0,0
0,2,58,21173,1,0
1,2,68,21173,9,0
1,2,78,44869,11,0
1,2,60,24167,0,0
1,2,60,24168,0,0
0,2,58,21174,1,0
1,2,68,21174,9,0
1,2,78,44870,11,0
1,2,60,24169,0,0
1,2,60,24170,0,0
0,2,58,21175,1,0
1,2,68,21175,9,0
1,2,78,44871,11,0
1,2,60,24171,0,0
1,2,60,24172,0,0
0,2,58,21176,1,0
1,2,68,21176,9,0
0,2,58,21177,1,0
1,2,68,21177,9,0
1,2,78,44872,11,0
1,2,60,24173,0,0
0,2,58,21178,1,0
1,2,68,21178,9,0
0,2,58,21179,1,0
1,2,68,21179,9,0
1,2,60,24174,0,0
0,2,58,21180,1,0
1,2,68,21180,9,0
1,2,78,44873,11,0
1,2,60,24175,0,0
0,2,58,21181,1,0
1,2,68,21181,9,0
1,2,60,24176,0,0
0,2,58,21182,1,0
1,2,68,21182,9,0
1,2,78,44874,11,0
1,2,60,24177,0,0
0,2,58,21183,1,0
1,2,68,21183,9,0
1,2,60,24178,0,0
0,2,58,21184,1,0
1,2,68,21184,9,0
1,2,78,44875,11,0
1,2,60,24179,0,0
0,2,58,21185,1,0
1,2,68,21185,9,0
0,2,58,21186,1,0
1,2,68,21186,9,0
0,2,58,21187,1,0
1,2,68,21187,9,0
1,2,60,24180,0,0
0,2,58,21188,1,0
1,2,68,21188,9,0
1,2,78,44876,11,0
1,2,60,24181,0,0
0,2,58,21189,1,0
1,2,68,21189,9,0
1,2,60,24182,0,0
1,2,78,44877,11,0
1,2,60,24183,0,0
0,2,58,21190,1,0
1,2,68,21190,9,0
0,2,58,21191,1,0
1,2,68,21191,9,0
0,2,58,21192,1,0
1,2,68,21192,9,0
1,2,60,24184,0,0
1,2,78,44878,11,0
1,2,60,24185,0,0
0,2,58,21193,1,0
1,2,68,21193,9,0
0,2,58,21194,1,0
1,2,68,21194,9,0
1,2,60,24186,0,0
1,2,78,44879,11,0
1,2,60,24187,0,0
0,2,58,21195,1,0
1,2,68,21195,9,0
0,2,58,21196,1,0
1,2,68,21196,9,0
1,2,60,24188,0,0
1,2,78,44880,11,0
1,2,60,24189,0,0
0,2,58,21197,1,0
1,2,68,21197,9,0
1,2,60,24190,0,0
0,2,58,21198,1,0
1,2,68,21198,9,0
0,2,58,21199,1,0
1,2,68,21199,9,0
0,2,58,21200,1,0
1,2,68,21200,9,0
0,2,58,21201,1,0
1,2,68,21201,9,0
0,2,58,21202,1,0
1,2,68,21202,9,0
1,2,78,44881,11,0
1,2,60,24191,0,0
0,2,58,21203,1,0
1,2,68,21203,9,0
0,2,58,21204,1,0
1,2,68,21204,9,0
1,2,60,24192,0,0
0,2,58,21205,1,0
1,2,68,21205,9,0
1,2,78,44882,11,0
1,2,60,24193,0,0
1,2,60,24194,0,0
0,2,58,21206,1,0
1,2,68,21206,9,0
1,2,78,44883,11,0
1,2,60,24195,0,0
0,2,58,21207,1,0
1,2,68,21207,9,0
1,2,60,24196,0,0
0,2,58,21208,1,0
1,2,68,21208,9,0
1,2,78,44884,11,0
1,2,60,24197,0,0
1,2,60,24198,0,0
0,2,58,21209,1,0
1,2,68,21209,9,0
0,2,58,21210,1,0
1,2,68,21210,9,0
1,2,78,44885,11,0
1,2,60,24199,0,0
1,2,60,24200,0,0
0,2,58,21211,1,0
1,2,68,21211,9,0
1,2,78,44886,11,0
1,2,60,24201,0,0
1,2,60,24202,0,0
0,2,58,21212,1,0
1,2,68,21212,9,0
0,2,58,21213,1,0
1,2,68,21213,9,0
1,2,78,44887,11,0
1,2,60,24203,0,0
1,2,60,24204,0,0
0,2,58,21214,1,0
1,2,68,21214,9,0
0,2,58,21215,1,0
1,2,68,21215,9,0
0,2,58,21216,1,0
1,2,68,21216,9,0
1,2,78,44888,11,0
1,2,60,24205,0,0
1,2,60,24206,0,0
0,2,58,21217,1,0
1,2,68,21217,9,0
0,2,58,21218,1,0
1,2,68,21218,9,0
1,2,78,44889,11,0
1,2,60,24207,0,0
0,2,58,21219,1,0
1,2,68,21219,9,0
1,2,60,24208,0,0
1,2,78,44890,11,0
1,2,60,24209,0,0
0,2,58,21220,1,0
1,2,68,21220,9,0
0,2,58,21221,1,0
1,2,68,21221,9,0
1,2,60,24210,0,0
1,2,78,44891,11,0
1,2,60,24211,0,0
0,2,58,21222,1,0
1,2,68,21222,9,0
1,2,60,24212,0,0
0,2,58,21223,1,0
1,2,68,21223,9,0
1,2,78,44892,11,0
1,2,60,24213,0,0
1,2,60,24214,0,0
0,2,58,21224,1,0
1,2,68,21224,9,0
0,2,58,21225,1,0
1,2,68,21225,9,0
1,2,78,44893,11,0
1,2,60,24215,0,0
0,2,58,21226,1,0
1,2,68,21226,9,0
1,2,60,24216,0,0
0,2,58,21227,1,0
1,2,68,21227,9,0
1,2,78,44894,11,0
1,2,60,24217,0,0
1,2,60,24218,0,0
0,2,58,21228,1,0
1,2,68,21228,9,0
1,2,78,44895,11,0
1,2,60,24219,0,0
0,2,58,21229,1,0
1,2,68,21229,9,0
1,2,60,24220,0,0
0,2,58,21230,1,0
1,2,68,21230,9,0
1,2,78,44896,11,0
1,2,60,24221,0,0
0,2,58,21231,1,0
1,2,68,21231,9,0
1,2,60,24222,0,0
0,2,58,21232,1,0
1,2,78,44897,11,0
1,2,60,24223,0,0
1,2,68,21232,9,0
0,2,58,21233,1,0
1,2,68,21233,9,0
1,2,60,24224,0,0
1,2,78,44898,11,0
1,2,60,24225,0,0
0,2,58,21234,1,0
1,2,68,21234,9,0
0,2,58,21235,1,0
1,2,68,21235,9,0
1,2,60,24226,0,0
0,2,58,21236,1,0
1,2,68,21236,9,0
1,2,78,44899,11,0
1,2,60,24227,0,0
0,2,58,21237,1,0
1,2,68,21237,9,0
0,2,58,21238,1,0
1,2,68,21238,9,0
1,2,60,24228,0,0
0,2,58,21239,1,0
1,2,68,21239,9,0
1,2,78,44900,11,0
1,2,60,24229,0,0
1,2,60,24230,0,0
0,2,58,21240,1,0
1,2,68,21240,9,0
0,2,58,21241,1,0
1,2,68,21241,9,0
1,2,78,44901,11,0
1,2,60,24231,0,0
1,2,60,24232,0,0
0,2,58,21242,1,0
1,2,68,21242,9,0
1,2,78,44902,11,0
1,2,60,24233,0,0
1,2,60,24234,0,0
0,2,58,21243,1,0
1,2,68,21243,9,0
1,2,78,44903,11,0
1,2,60,24235,0,0
0,2,58,21244,1,0
1,2,68,21244,9,0
1,2,60,24236,0,0
0,2,58,21245,1,0
1,2,68,21245,9,0
1,2,78,44904,11,0
1,2,60,24237,0,0
1,2,60,24238,0,0
0,2,58,21246,1,0
1,2,68,21246,9,0
1,2,78,44905,11,0
1,2,60,24239,0,0
0,2,58,21247,1,0
1,2,68,21247,9,0
0,2,58,21248,1,0
1,2,68,21248,9,0
0,2,58,21249,1,0
1,2,68,21249,9,0
1,2,60,24240,0,0
1,2,78,44906,11,0
1,2,60,24241,0,0
0,2,58,21250,1,0
1,2,68,21250,9,0
1,2,60,24242,0,0
0,2,58,21251,1,0
1,2,68,21251,9,0
0,2,58,21252,1,0
1,2,68,21252,9,0
0,2,58,21253,1,0
1,2,68,21253,9,0
1,2,78,44907,11,0
1,2,60,24243,0,0
1,2,60,24244,0,0
0,2,58,21254,1,0
1,2,68,21254,9,0
1,2,78,44908,11,0
1,2,60,24245,0,0
1,2,60,24246,0,0
0,2,58,21255,1,0
1,2,68,21255,9,0
1,2,78,44909,11,0
1,2,60,24247,0,0
0,2,58,21256,1,0
1,2,68,21256,9,0
0,2,58,21257,1,0
1,2,68,21257,9,0
1,2,60,24248,0,0
0,2,58,21258,1,0
1,2,68,21258,9,0
1,2,78,44910,11,0
1,2,60,24249,0,0
0,2,58,21259,1,0
1,2,68,21259,9,0
0,2,58,21260,1,0
1,2,68,21260,9,0
1,2,60,24250,0,0
0,2,58,21261,1,0
1,2,68,21261,9,0
1,2,78,44911,11,0
1,2,60,24251,0,0
0,2,58,21262,1,0
1,2,68,21262,9,0
0,2,58,21263,1,0
1,2,68,21263,9,0
0,2,58,21264,1,0
1,2,68,21264,9,0
1,2,60,24252,0,0
0,2,58,21265,1,0
1,2,68,21265,9,0
1,2,78,44912,11,0
1,2,60,24253,0,0
0,2,58,21266,1,0
1,2,68,21266,9,0
1,2,60,24254,0,0
0,2,58,21267,1,0
1,2,68,21267,9,0
1,2,78,44913,11,0
1,2,60,24255,0,0
0,2,58,21268,1,0
1,2,68,21268,9,0
0,2,58,21269,1,0
1,2,68,21269,9,0
1,2,60,24256,0,0
0,2,58,21270,1,0
1,2,68,21270,9,0
1,2,78,44914,11,0
1,2,60,24257,0,0
1,2,60,24258,0,0
0,2,58,21271,1,0
1,2,68,21271,9,0
0,2,58,21272,1,0
1,2,68,21272,9,0
1,2,78,44915,11,0
1,2,60,24259,0,0
0,2,58,21273,1,0
1,2,68,21273,9,0
0,2,58,21274,1,0
1,2,68,21274,9,0
1,2,60,24260,0,0
1,2,78,44916,11,0
1,2,60,24261,0,0
0,2,58,21275,1,0
1,2,68,21275,9,0
1,2,60,24262,0,0
0,2,58,21276,1,0
1,2,68,21276,9,0
1,2,78,44917,11,0
1,2,60,24263,0,0
1,2,60,24264,0,0
0,2,58,21277,1,0
1,2,68,21277,9,0
1,2,78,44918,11,0
1,2,60,24265,0,0
1,2,60,24266,0,0
0,2,58,21278,1,0
1,2,68,21278,9,0
0,2,58,21279,1,0
1,2,68,21279,9,0
0,2,58,21280,1,0
1,2,68,21280,9,0
1,2,78,44919,11,0
1,2,60,24267,0,0
0,2,58,21281,1,0
1,2,68,21281,9,0
0,2,58,21282,1,0
1,2,68,21282,9,0
1,2,60,24268,0,0
1,2,78,44920,11,0
1,2,60,24269,0,0
0,2,58,21283,1,0
1,2,68,21283,9,0
0,2,58,21284,1,0
1,2,68,21284,9,0
1,2,60,24270,0,0
1,2,78,44921,11,0
1,2,60,24271,0,0
0,2,58,21285,1,0
1,2,68,21285,9,0
1,2,60,24272,0,0
1,2,78,44922,11,0
1,2,60,24273,0,0
0,2,58,21286,1,0
1,2,68,21286,9,0
0,2,58,21287,1,0
1,2,68,21287,9,0
1,2,60,24274,0,0
1,2,78,44923,11,0
1,2,60,24275,0,0
0,2,58,21288,1,0
1,2,68,21288,9,0
1,2,60,24276,0,0
0,2,58,21289,1,0
1,2,68,21289,9,0
0,2,58,21290,1,0
1,2,68,21290,9,0
0,2,58,21291,1,0
1,2,68,21291,9,0
0,2,58,21292,1,0
1,2,68,21292,9,0
1,2,78,44924,11,0
1,2,60,24277,0,0
1,2,60,24278,0,0
0,2,58,21293,1,0
1,2,68,21293,9,0
1,2,78,44925,11,0
1,2,60,24279,0,0
0,2,58,21294,1,0
1,2,68,21294,9,0
1,2,60,24280,0,0
0,2,58,21295,1,0
1,2,68,21295,9,0
1,2,78,44926,11,0
1,2,60,24281,0,0
0,2,58,21296,1,0
1,2,68,21296,9,0
1,2,60,24282,0,0
1,2,78,44927,11,0
1,2,60,24283,0,0
0,2,58,21297,1,0
1,2,68,21297,9,0
0,2,58,21298,1,0
1,2,68,21298,9,0
1,2,60,24284,0,0
0,2,58,21299,1,0
1,2,68,21299,9,0
1,2,78,44928,11,0
1,2,60,24285,0,0
1,2,60,24286,0,0
0,2,58,21300,1,0
1,2,68,21300,9,0
1,2,78,44929,11,0
1,2,60,24287,0,0
1,2,60,24288,0,0
0,2,58,21301,1,0
1,2,68,21301,9,0
1,2,78,44930,11,0
1,2,60,24289,0,0
0,2,58,21302,1,0
1,2,68,21302,9,0
1,2,60,24290,0,0
0,2,58,21303,1,0
1,2,68,21303,9,0
1,2,78,44931,11,0
1,2,60,24291,0,0
0,2,58,21304,1,0
1,2,68,21304,9,0
1,2,60,24292,0,0
0,2,58,21305,1,0
1,2,68,21305,9,0
1,2,78,44932,11,0
1,2,60,24293,0,0
1,2,60,24294,0,0
0,2,58,21306,1,0
1,2,68,21306,9,0
1,2,78,44933,11,0
1,2,60,24295,0,0
1,2,60,24296,0,0
0,2,58,21307,1,0
1,2,68,21307,9,0
1,2,78,44934,11,0
1,2,60,24297,0,0
0,2,58,21308,1,0
1,2,68,21308,9,0
1,2,60,24298,0,0
0,2,58,21309,1,0
1,2,68,21309,9,0
1,2,78,44935,11,0
1,2,60,24299,0,0
0,2,58,21310,1,0
1,2,68,21310,9,0
1,2,60,24300,0,0
0,2,58,21311,1,0
1,2,68,21311,9,0
0,2,58,21312,1,0
1,2,68,21312,9,0
